Time,ID,Event name,Description,Section
"31 January 2023, 10:03 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 10:03 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 10:02 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 10:01 AM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"31 January 2023, 10:01 AM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"31 January 2023, 10:01 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 10:01 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:59 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:59 AM",166543,Course module viewed,The user with id '166543' viewed the 'chat' activity with course module id '2836563'.,
"31 January 2023, 9:54 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:20 AM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"31 January 2023, 9:20 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:10 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:09 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:08 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 9:00 AM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"31 January 2023, 9:00 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"31 January 2023, 8:59 AM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 6:32 PM",25654,Course viewed,The user with id '25654' viewed the course with id '39000'.,
"30 January 2023, 4:22 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2829207'.,
"30 January 2023, 4:22 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2829207'.,
"30 January 2023, 4:22 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 4:22 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:20 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:19 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:18 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:18 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2831889'.,
"30 January 2023, 4:17 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:15 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:11 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:10 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:09 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:09 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:07 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:06 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831889'.,
"30 January 2023, 4:06 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2831889'.,
"30 January 2023, 4:04 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 4:03 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 4:02 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:02 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 4:02 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 4:01 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:56 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:54 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:52 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:52 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 3:52 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 3:52 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:50 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:40 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:39 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:18 PM",166543,Course viewed,The user with id '166543' viewed the section number '31' of the course with id '39000'.,31
"30 January 2023, 3:18 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:18 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:18 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:17 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:17 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:17 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2831885'.,
"30 January 2023, 3:16 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:16 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:16 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:16 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:15 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:14 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:12 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:02 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 3:02 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2831885'.,
"30 January 2023, 3:02 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:02 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 3:02 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
"30 January 2023, 3:00 PM",166543,Quiz edit page viewed,The user with id '166543' viewed the edit page for the quiz with course module id '2831885'.,
"30 January 2023, 2:57 PM",166543,Course module viewed,The user with id '166543' viewed the 'quiz' activity with course module id '2831885'.,
"30 January 2023, 2:57 PM",166543,Course viewed,The user with id '166543' viewed the section number '30' of the course with id '39000'.,30
"30 January 2023, 2:57 PM",166543,Course viewed,The user with id '166543' viewed the section number '29' of the course with id '39000'.,29
"30 January 2023, 2:57 PM",166543,Course viewed,The user with id '166543' viewed the section number '29' of the course with id '39000'.,29
"30 January 2023, 2:57 PM",166543,Course viewed,The user with id '166543' viewed the course with id '39000'.,
